division_id,identifier,position,abstract,classification,applicant_type,date_accepted,date,decision,number_of_pages
ocd-division/country:ca/csd:3520005,AP-2014-01184,1184,A copy of the Ontario Works file for {individual's name removed}.,personal,public,2014-06-04,2014-06-06,nothing disclosed,0
ocd-division/country:ca/csd:3520005,AG-2014-01216,1216,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2014-01216,1216,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,1
ocd-division/country:ca/csd:3520005,AG-2014-01217,1217,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,public,2014-06-06,2014-06-06,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2014-01217,1217,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,public,2014-06-06,2014-06-06,disclosed in part,1
ocd-division/country:ca/csd:3520005,AG-2014-01218,1218,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2014-01218,1218,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,1
ocd-division/country:ca/csd:3520005,AG-2014-01219,1219,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2014-01219,1219,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,1
ocd-division/country:ca/csd:3520005,AG-2014-01220,1220,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2014-01220,1220,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,1
ocd-division/country:ca/csd:3520005,AG-2014-01221,1221,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,4
ocd-division/country:ca/csd:3520005,AG-2014-01221,1221,"A copy of the security report and video footage related to the 2014 Easter Monday event involving Mayor, Rob Ford.",general,media,2014-06-06,2014-06-06,disclosed in part,1
ocd-division/country:ca/csd:3520005,AG-2014-00950,950,"Copies of all inspection reports, permits and other documents for  {address removed}  ref. permit #. BLY 00 126 923, PLB 00169733 and HVAC 00171637.",general,business,2014-05-06,2014-06-07,all disclosed,34
ocd-division/country:ca/csd:3520005,AG-2014-00951,951,"A sortable electronic document (such as a spreadsheet, database or .csv text file) showing a database of all reported collisions in Toronto from Jan. 1, 2000 to the most current available data.",general,media,2014-05-06,2014-06-07,all disclosed,1
ocd-division/country:ca/csd:3520005,AP-2014-00841,841,"A complete copy of employment and payroll file for {individual's name removed} of Toronto Fire Services from Sept. 18, 1976 to present, including WSIB appeals claim records.",personal,public,2014-04-23,2014-06-09,disclosed in part,172
ocd-division/country:ca/csd:3520005,AG-2014-00994,994,"Any documents from Toronto Building, fire prevention, ML&S and Toronto Water pertaining to  {address removed}  from Jan. 1, 1953 to April 30, 2014.",general,public,2014-04-30,2014-06-09,disclosed in part,11
ocd-division/country:ca/csd:3520005,AP-2014-00961,961,A copy of Ontario Works file for {individual's name removed}.,personal,public,2014-05-06,2014-06-09,disclosed in part,250
ocd-division/country:ca/csd:3520005,AG-2014-00996,996,Records from 311 and ML&S relating to complaints filed against tenant of  {address removed}  operating a business to repair wooden pallets from Dec. 2012 to present.,general,public,2014-05-12,2014-06-09,disclosed in part,80
ocd-division/country:ca/csd:3520005,AG-2014-00999,999,"Project Preliminary Review, examiner's notice from Building for  {address removed} .",general,public,2014-05-12,2014-06-09,disclosed in part,14
ocd-division/country:ca/csd:3520005,AP-2014-01005,1005,A copy of Ontario Works file for {individual's name removed} from 2011 to present.,personal,public,2014-05-12,2014-06-09,disclosed in part,136
ocd-division/country:ca/csd:3520005,AG-2014-01022,1022,"All communications between: - The Mayor's Office and {individual's name} -  Councillor Mammoliti's office and {individual's name removed} -  Councillor Ford's Office and {individual's name removed}  Record search from April 15, 2013 to May 13, 2013.",general,media,2014-05-13,2014-06-09,disclosed in part,8
ocd-division/country:ca/csd:3520005,AP-2014-01015,1015,A complete copy of Ontario Works file for {individual's name removed}.,personal,public,2014-05-13,2014-06-09,disclosed in part,397
ocd-division/country:ca/csd:3520005,AP-2014-01185,1185,A copy of the Ontario Works file for {individual's name removed}.,personal,public,2014-06-04,2014-06-09,discontinued,0
ocd-division/country:ca/csd:3520005,AP-2014-00752,752,"A complete copy of Ontario Works file for {individual's name removed} from July 6, 2009 to present.",personal,public,2014-04-09,2014-06-10,discontinued,0
ocd-division/country:ca/csd:3520005,AP-2014-00813,813,A complete copy of Ontario Works file for {individual's name removed}.,personal,public,2014-04-16,2014-06-10,disclosed in part,998
ocd-division/country:ca/csd:3520005,AP-2014-00871,871,"A complete copy of Ontario Works file for {individual's name removed} from Nov. 12, 2009 to present.",personal,public,2014-04-25,2014-06-10,discontinued,0
ocd-division/country:ca/csd:3520005,AP-2014-00885,885,A complete copy of Ontario Works file for {individual's name removed}.,personal,public,2014-04-28,2014-06-10,disclosed in part,293
ocd-division/country:ca/csd:3520005,AP-2014-00897,897,"A complete copy of Ontario Works file for {individual's name removed} from Mar.5, 2006 to present.",personal,public,2014-04-29,2014-06-10,discontinued,0
ocd-division/country:ca/csd:3520005,AP-2014-00930,930,A complete copy of Ontario Works file for {individual's name removed}.,personal,public,2014-05-02,2014-06-10,discontinued,0
ocd-division/country:ca/csd:3520005,AP-2014-00940,940,A copy of Ontario Works file for {individual's name removed} from as far back as possible to present.,personal,public,2014-05-02,2014-06-10,disclosed in part,682
ocd-division/country:ca/csd:3520005,AG-2014-01010,1010,"Record of all orders issued to  {address removed}  from Jan. 1, 2007 to Dec. 31, 2011 including photos and comments, as well as the total cost breakdown for each year from 2007-2010.",general,business,2014-05-13,2014-06-10,disclosed in part,16
ocd-division/country:ca/csd:3520005,AP-2014-01016,1016,A complete copy of Ontario Works file for {individual's name removed}.,personal,public,2014-05-13,2014-06-10,discontinued,0
ocd-division/country:ca/csd:3520005,AG-2014-01037,1037,Record of confirmation that application for fence exemption for  {address removed}  was submitted and whether or not it was approved.,general,public,2014-05-14,2014-06-10,disclosed in part,22
ocd-division/country:ca/csd:3520005,AP-2014-01030,1030,A complete copy of employment and payroll file for {employee's name removed} employee # {number removed}.,personal,public,2014-05-14,2014-06-10,disclosed in part,102
ocd-division/country:ca/csd:3520005,AG-2014-01035,1035,"A copy of inspection order dated May 6, 2014 for  {address removed} . Toronto Fire inspector, Janet Leigh Smith.",general,public,2014-05-12,2014-06-11,all disclosed,6
ocd-division/country:ca/csd:3520005,AP-2014-01006,1006,A copy of Ontario Works file for {individual's name removed}.,personal,public,2014-05-12,2014-06-11,disclosed in part,195
ocd-division/country:ca/csd:3520005,AG-2014-01021,1021,Copies of all building permits issued to  {address removed}  from as far back as possible to present.,general,public,2014-05-13,2014-06-11,disclosed in part,20
ocd-division/country:ca/csd:3520005,AP-2014-01065,1065,"A complete copy of Ontario Works file for {individual's name removed} from March 14, 2009 to present.",personal,public,2014-05-20,2014-06-11,disclosed in part,245
ocd-division/country:ca/csd:3520005,AP-2014-01183,1183,"A copy of records from the Ontario Works file for {individual's name removed}, including statements and dates of payments.",personal,public,2014-06-03,2014-06-11,all disclosed,66
ocd-division/country:ca/csd:3520005,AG-2014-00997,997,Information with regards to the property type for  {address removed}  or any other documents with property description.,general,public,2014-05-09,2014-06-12,disclosed in part,21
ocd-division/country:ca/csd:3520005,AG-2014-01011,1011,"A complete copy of inspection report with notes and photos pertaining to Apr. 16, 2013 investigation # 13 222101 PRS 00IR at  {address removed} .",general,public,2014-05-13,2014-06-12,all disclosed,1
ocd-division/country:ca/csd:3520005,AG-2014-01012,1012,Copies of all correspondence of any form including written and e-mail between the City (including but not limited to the department of Municipal Licensing and Standards) and {organization's name removed} {organization's name removed} and {organization's name removed} agents.,general,business,2014-05-13,2014-06-12,disclosed in part,279
ocd-division/country:ca/csd:3520005,AG-2014-01025,1025,"Record of past and active building permits, violations, status of inspections, inspection reports and past and outstanding work orders for  {address removed}  from December 1, 2007 to May 10, 2014.",general,public,2014-05-13,2014-06-12,disclosed in part,111
ocd-division/country:ca/csd:3520005,AG-2014-01029,1029,"A copy of complete telephone recording/transcript regarding slip and fall incident involving {individual's name removed} which occurred on September 10, 2013 at the corner of Barse Street and Fairlawn Ave.",general,public,2014-05-14,2014-06-12,nothing disclosed,0
ocd-division/country:ca/csd:3520005,AG-2014-01032,1032,"All engineer's reports, all complaints filed against this project, all building inspection reports, all infraction notices, all pictures and other related materials for  {address removed} , under permits 13-261-802 and 13-261-803.",general,public,2014-05-14,2014-06-12,disclosed in part,89
ocd-division/country:ca/csd:3520005,AP-2014-01053,1053,A complete copy of Ontario Works file for {individual's name removed}.,personal,public,2014-05-16,2014-06-12,disclosed in part,362
ocd-division/country:ca/csd:3520005,AP-2014-01060,1060,A complete copy of Ontario Works file for {individual's name removed} from 2011 to present.,personal,public,2014-05-20,2014-06-12,disclosed in part,287
ocd-division/country:ca/csd:3520005,AP-2014-00821,821,"A complete copy of employment and payroll file for {individual's name removed} from April 1, 2010 to present.",personal,public,2014-04-22,2014-06-13,disclosed in part,13
ocd-division/country:ca/csd:3520005,AG-2014-00946,946,"All building inspections reports, infractions, outstanding and open work or building permits for  {address removed} . The number of allocated indoor, outdoor parking spaces and registered units in the building.",general,public,2014-05-02,2014-06-13,disclosed in part,288
